% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
9.306	1	1	931	7	2	28	1095	0
9.315	1	2	932	6	1	28	1095	0
9.315	1	1	932	6	2	28	1095	0
9.316	1	2	932	7	1	28	1095	0
9.316	1	1	932	7	2	28	1095	0
9.325	1	2	933	6	1	28	1095	0
9.325	1	1	933	6	2	28	1095	0
9.326	1	2	933	7	1	28	1095	0
9.326	1	1	933	7	2	28	1095	0
9.335	1	2	934	6	1	28	1095	0
9.335	1	1	934	6	2	28	1095	0
9.336	1	2	934	7	1	28	1095	0
9.336	1	1	934	7	2	28	1095	0
9.345	1	2	935	6	1	28	1095	0
9.345	1	1	935	6	2	28	1095	0
9.346	1	2	935	7	1	28	1095	0
9.346	1	1	935	7	2	28	1095	0
9.355	1	2	936	6	1	28	1095	0
9.355	1	1	936	6	2	28	1095	0
9.356	1	2	936	7	1	28	1095	0
9.356	1	1	936	7	2	28	1095	0
9.365	1	2	937	6	1	28	1095	0
9.365	1	1	937	6	2	28	1095	0
9.366	1	2	937	7	1	28	1095	0
9.366	1	1	937	7	2	28	1095	0
9.375	1	2	938	6	1	28	1095	0
9.375	1	1	938	6	2	28	1095	0
9.376	1	2	938	7	1	28	1095	0
9.376	1	1	938	7	2	28	1095	0
9.385	1	2	939	6	1	28	1095	0
9.385	1	1	939	6	2	28	1095	0
9.386	1	2	939	7	1	28	1095	0
9.386	1	1	939	7	2	28	1095	0
9.395	1	2	940	6	1	28	1095	0
9.395	1	1	940	6	2	28	1095	0
9.396	1	2	940	7	1	28	1095	0
9.396	1	1	940	7	2	28	1095	0
9.405	1	2	941	6	1	28	1095	0
9.405	1	1	941	6	2	28	1095	0
9.406	1	2	941	7	1	28	1095	0
9.406	1	1	941	7	2	28	1095	0
9.415	1	2	942	6	1	28	1095	0
9.415	1	1	942	6	2	28	1095	0
9.416	1	2	942	7	1	28	1095	0
9.416	1	1	942	7	2	28	1095	0
9.425	1	2	943	6	1	28	1095	0
9.425	1	1	943	6	2	28	1095	0
9.426	1	2	943	7	1	28	1095	0
9.426	1	1	943	7	2	28	1095	0
9.435	1	2	944	6	1	28	1095	0
9.435	1	1	944	6	2	28	1095	0
9.436	1	2	944	7	1	28	1095	0
9.436	1	1	944	7	2	28	1095	0
9.445	1	2	945	6	1	28	1095	0
9.445	1	1	945	6	2	28	1095	0
9.446	1	2	945	7	1	28	1095	0
9.446	1	1	945	7	2	28	1095	0
9.455	1	2	946	6	1	28	1095	0
9.455	1	1	946	6	2	28	1095	0
9.456	1	2	946	7	1	28	1095	0
9.456	1	1	946	7	2	28	1095	0
9.465	1	2	947	6	1	28	1095	0
9.465	1	1	947	6	2	28	1095	0
9.466	1	2	947	7	1	28	1095	0
9.466	1	1	947	7	2	28	1095	0
9.475	1	2	948	6	1	28	1095	0
9.475	1	1	948	6	2	28	1095	0
9.476	1	2	948	7	1	28	1095	0
9.476	1	1	948	7	2	28	1095	0
9.485	1	2	949	6	1	28	1095	0
9.485	1	1	949	6	2	28	1095	0
9.486	1	2	949	7	1	28	1095	0
9.486	1	1	949	7	2	28	1095	0
9.495	1	2	950	6	1	28	1095	0
9.495	1	1	950	6	2	28	1095	0
9.496	1	2	950	7	1	28	1095	0
9.496	1	1	950	7	2	28	1095	0
9.505	1	2	951	6	1	28	1095	0
9.505	1	1	951	6	2	28	1095	0
9.506	1	2	951	7	1	28	1095	0
9.506	1	1	951	7	2	28	1095	0
9.515	1	2	952	6	1	28	1095	0
9.515	1	1	952	6	2	28	1095	0
9.516	1	2	952	7	1	28	1095	0
9.516	1	1	952	7	2	28	1095	0
9.525	1	2	953	6	1	28	1095	0
9.525	1	1	953	6	2	28	1095	0
9.526	1	2	953	7	1	28	1095	0
9.526	1	1	953	7	2	28	1095	0
9.535	1	2	954	6	1	28	1095	0
9.535	1	1	954	6	2	28	1095	0
9.536	1	2	954	7	1	28	1095	0
9.536	1	1	954	7	2	28	1095	0
9.545	1	2	955	6	1	28	1095	0
9.545	1	1	955	6	2	28	1095	0
9.546	1	2	955	7	1	28	1095	0
9.546	1	1	955	7	2	28	1095	0
9.555	1	2	956	6	1	28	1095	0
9.555	1	1	956	6	2	28	1095	0
9.556	1	2	956	7	1	28	1095	0
9.556	1	1	956	7	2	28	1095	0
9.565	1	2	957	6	1	28	1095	0
9.565	1	1	957	6	2	28	1095	0
9.566	1	2	957	7	1	28	1095	0
9.566	1	1	957	7	2	28	1095	0
9.575	1	2	958	6	1	28	1095	0
9.575	1	1	958	6	2	28	1095	0
9.576	1	2	958	7	1	28	1095	0
9.576	1	1	958	7	2	28	1095	0
9.585	1	2	959	6	1	28	1095	0
9.585	1	1	959	6	2	28	1095	0
9.586	1	2	959	7	1	28	1095	0
9.586	1	1	959	7	2	28	1095	0
9.595	1	2	960	6	1	28	1095	0
9.595	1	1	960	6	2	28	1095	0
9.596	1	2	960	7	1	28	1095	0
9.596	1	1	960	7	2	28	1095	0
9.605	1	2	961	6	1	28	1095	0
9.605	1	1	961	6	2	28	1095	0
9.606	1	2	961	7	1	28	1095	0
9.606	1	1	961	7	2	28	1095	0
9.615	1	2	962	6	1	28	1095	0
9.615	1	1	962	6	2	28	1095	0
9.616	1	2	962	7	1	28	1095	0
9.616	1	1	962	7	2	28	1095	0
9.625	1	2	963	6	1	28	1095	0
9.625	1	1	963	6	2	28	1095	0
9.626	1	2	963	7	1	28	1095	0
9.626	1	1	963	7	2	28	1095	0
9.635	1	2	964	6	1	28	1095	0
9.635	1	1	964	6	2	28	1095	0
9.636	1	2	964	7	1	28	1095	0
9.636	1	1	964	7	2	28	1095	0
9.645	1	2	965	6	1	28	1095	0
9.645	1	1	965	6	2	28	1095	0
9.646	1	2	965	7	1	28	1095	0
9.646	1	1	965	7	2	28	1095	0
9.655	1	2	966	6	1	28	1095	0
9.655	1	1	966	6	2	28	1095	0
9.656	1	2	966	7	1	28	1095	0
9.656	1	1	966	7	2	28	1095	0
9.665	1	2	967	6	1	28	1095	0
9.665	1	1	967	6	2	28	1095	0
9.666	1	2	967	7	1	28	1095	0
9.666	1	1	967	7	2	28	1095	0
9.675	1	2	968	6	1	28	1095	0
9.675	1	1	968	6	2	28	1095	0
9.676	1	2	968	7	1	28	1095	0
9.676	1	1	968	7	2	28	1095	0
9.685	1	2	969	6	1	28	1095	0
9.685	1	1	969	6	2	28	1095	0
9.686	1	2	969	7	1	28	1095	0
9.686	1	1	969	7	2	28	1095	0
9.695	1	2	970	6	1	28	1095	0
9.695	1	1	970	6	2	28	1095	0
9.696	1	2	970	7	1	28	1095	0
9.696	1	1	970	7	2	28	1095	0
9.705	1	2	971	6	1	28	1095	0
9.705	1	1	971	6	2	28	1095	0
9.706	1	2	971	7	1	28	1095	0
9.706	1	1	971	7	2	28	1095	0
9.715	1	2	972	6	1	28	1095	0
9.715	1	1	972	6	2	28	1095	0
9.716	1	2	972	7	1	28	1095	0
9.716	1	1	972	7	2	28	1095	0
9.725	1	2	973	6	1	28	1095	0
9.725	1	1	973	6	2	28	1095	0
9.726	1	2	973	7	1	28	1095	0
9.726	1	1	973	7	2	28	1095	0
9.735	1	2	974	6	1	28	1095	0
9.735	1	1	974	6	2	28	1095	0
9.736	1	2	974	7	1	28	1095	0
9.736	1	1	974	7	2	28	1095	0
9.745	1	2	975	6	1	28	1095	0
9.745	1	1	975	6	2	28	1095	0
9.746	1	2	975	7	1	28	1095	0
9.746	1	1	975	7	2	28	1095	0
9.755	1	2	976	6	1	28	1095	0
9.755	1	1	976	6	2	28	1095	0
9.756	1	2	976	7	1	28	1095	0
9.756	1	1	976	7	2	28	1095	0
9.765	1	2	977	6	1	28	1095	0
9.765	1	1	977	6	2	28	1095	0
9.766	1	2	977	7	1	28	1095	0
9.766	1	1	977	7	2	28	1095	0
9.775	1	2	978	6	1	28	1095	0
9.775	1	1	978	6	2	28	1095	0
9.776	1	2	978	7	1	28	1095	0
9.776	1	1	978	7	2	28	1095	0
9.785	1	2	979	6	1	28	1095	0
9.785	1	1	979	6	2	28	1095	0
9.786	1	2	979	7	1	28	1095	0
9.786	1	1	979	7	2	28	1095	0
9.795	1	2	980	6	1	28	1095	0
9.795	1	1	980	6	2	28	1095	0
9.796	1	2	980	7	1	28	1095	0
9.796	1	1	980	7	2	28	1095	0
9.805	1	2	981	6	1	28	1095	0
9.805	1	1	981	6	2	28	1095	0
9.806	1	2	981	7	1	28	1095	0
9.806	1	1	981	7	2	28	1095	0
9.815	1	2	982	6	1	28	1095	0
9.815	1	1	982	6	2	28	1095	0
9.816	1	2	982	7	1	28	1095	0
9.816	1	1	982	7	2	28	1095	0
9.825	1	2	983	6	1	28	1095	0
9.825	1	1	983	6	2	28	1095	0
9.826	1	2	983	7	1	28	1095	0
9.826	1	1	983	7	2	28	1095	0
9.835	1	2	984	6	1	28	1095	0
9.835	1	1	984	6	2	28	1095	0
9.836	1	2	984	7	1	28	1095	0
9.836	1	1	984	7	2	28	1095	0
9.845	1	2	985	6	1	28	1095	0
9.845	1	1	985	6	2	28	1095	0
9.846	1	2	985	7	1	28	1095	0
9.846	1	1	985	7	2	28	1095	0
9.855	1	2	986	6	1	28	1095	0
9.855	1	1	986	6	2	28	1095	0
9.856	1	2	986	7	1	28	1095	0
9.856	1	1	986	7	2	28	1095	0
9.865	1	2	987	6	1	28	1095	0
9.865	1	1	987	6	2	28	1095	0
9.866	1	2	987	7	1	28	1095	0
9.866	1	1	987	7	2	28	1095	0
9.875	1	2	988	6	1	28	1095	0
9.875	1	1	988	6	2	28	1095	0
9.876	1	2	988	7	1	28	1095	0
9.876	1	1	988	7	2	28	1095	0
9.885	1	2	989	6	1	28	1095	0
9.885	1	1	989	6	2	28	1095	0
9.886	1	2	989	7	1	28	1095	0
9.886	1	1	989	7	2	28	1095	0
9.895	1	2	990	6	1	28	1095	0
9.895	1	1	990	6	2	28	1095	0
9.896	1	2	990	7	1	28	1095	0
9.896	1	1	990	7	2	28	1095	0
9.905	1	2	991	6	1	28	1095	0
9.905	1	1	991	6	2	28	1095	0
9.906	1	2	991	7	1	28	1095	0
9.906	1	1	991	7	2	28	1095	0
9.915	1	2	992	6	1	28	1095	0
9.915	1	1	992	6	2	28	1095	0
9.916	1	2	992	7	1	28	1095	0
9.916	1	1	992	7	2	28	1095	0
9.925	1	2	993	6	1	28	1095	0
9.925	1	1	993	6	2	28	1095	0
9.926	1	2	993	7	1	28	1095	0
9.926	1	1	993	7	2	28	1095	0
9.935	1	2	994	6	1	28	1095	0
9.935	1	1	994	6	2	28	1095	0
9.936	1	2	994	7	1	28	1095	0
9.936	1	1	994	7	2	28	1095	0
9.945	1	2	995	6	1	28	1095	0
9.945	1	1	995	6	2	28	1095	0
9.946	1	2	995	7	1	28	1095	0
9.946	1	1	995	7	2	28	1095	0
9.955	1	2	996	6	1	28	1095	0
9.955	1	1	996	6	2	28	1095	0
9.956	1	2	996	7	1	28	1095	0
9.956	1	1	996	7	2	28	1095	0
9.965	1	2	997	6	1	28	1095	0
9.965	1	1	997	6	2	28	1095	0
9.966	1	2	997	7	1	28	1095	0
9.966	1	1	997	7	2	28	1095	0
9.975	1	2	998	6	1	28	1095	0
9.975	1	1	998	6	2	28	1095	0
9.976	1	2	998	7	1	28	1095	0
9.976	1	1	998	7	2	28	1095	0
9.985	1	2	999	6	1	28	1095	0
9.985	1	1	999	6	2	28	1095	0
9.986	1	2	999	7	1	28	1095	0
9.986	1	1	999	7	2	28	1095	0
9.995	1	2	1000	6	1	28	1095	0
9.995	1	1	1000	6	2	28	1095	0
9.996	1	2	1000	7	1	28	1095	0
9.996	1	1	1000	7	2	28	1095	0
